customer_id,signup_date,last_active_date,tenure_days,segment,plan_type,region,device,acquisition_channel,sessions_last_30d,avg_session_duration,feature_usage_score,engagement_score,revenue,lifetime_value,churn,churn_date,churn_reason
C0950,2024-12-15,2025-04-11,117,SMB,Basic,APAC,Desktop,Paid,31,6.94,17,26.1,340.11,960.96,1,2025-04-25,Low Engagement
C0951,2024-11-26,2025-02-17,83,SMB,Standard,US,Desktop,Referral,39,2.23,4,14.0,132.33,376.37,1,2025-02-19,Price
C0952,2024-11-13,2024-12-31,48,Individual,Standard,EU,Mobile,Organic,27,7.18,18,26.0,302.28,605.89,0,,None
C0953,2024-12-15,2025-06-01,168,SMB,Standard,US,Mobile,Referral,36,9.22,41,36.4,293.93,631.8,1,2025-06-28,Better Alternative
C0954,2024-04-04,2024-06-23,80,Individual,Basic,APAC,Desktop,Paid,40,6.48,17,26.8,252.45,800.16,1,2024-07-14,Service Issues
C0955,2024-05-31,2025-04-17,321,Individual,Basic,EU,Desktop,Paid,0,6.04,31,19.8,283.99,858.68,1,2025-05-04,Better Alternative
C0956,2024-11-06,2025-07-14,250,SMB,Basic,EU,Desktop,Paid,40,9.65,20,35.1,256.06,552.63,1,2025-07-29,Price
C0957,2024-05-16,2025-03-19,307,Individual,Standard,EU,Mobile,Organic,9,6.65,9,19.8,291.42,748.34,1,2025-04-08,Price
C0958,2024-09-03,2024-10-18,45,Enterprise,Basic,APAC,Mobile,Paid,3,3.34,36,14.3,363.44,589.99,1,2024-10-25,Low Engagement
C0959,2024-08-30,2024-12-01,93,Enterprise,Premium,EU,Desktop,Organic,34,3.63,48,23.1,72.62,139.25,1,2024-12-25,Better Alternative
C0960,2024-01-31,2024-10-29,272,SMB,Basic,EU,Mobile,Referral,9,7.35,85,32.9,379.82,938.78,1,2024-11-16,Better Alternative
C0961,2024-02-09,2024-12-24,319,SMB,Basic,US,Mobile,Paid,46,7.62,12,30.0,85.23,142.5,0,,None
C0962,2024-08-16,2025-02-13,181,Individual,Standard,US,Mobile,Paid,10,3.73,54,19.4,51.98,165.64,1,2025-03-11,Price
C0963,2024-02-05,2024-08-05,182,Individual,Standard,EU,Desktop,Paid,13,4.11,16,15.3,488.52,1434.3,1,2024-08-18,Service Issues
C0964,2024-08-10,2024-10-05,56,Individual,Basic,EU,Desktop,Referral,37,9.92,8,33.4,479.36,1623.72,1,2024-10-23,Low Engagement
C0965,2024-01-06,2024-06-04,150,Enterprise,Basic,US,Mobile,Paid,11,1.92,87,20.0,49.01,141.49,1,2024-06-24,Service Issues
C0966,2024-11-17,2025-03-24,127,SMB,Premium,US,Mobile,Organic,44,4.64,43,26.8,232.76,786.92,0,,None
C0967,2024-08-07,2025-05-20,286,Individual,Basic,US,Mobile,Referral,16,1.56,77,18.6,109.4,285.43,1,2025-06-02,Service Issues
C0968,2024-03-15,2024-10-24,223,SMB,Basic,APAC,Mobile,Referral,15,8.39,45,30.7,252.97,683.13,1,2024-11-22,Service Issues
C0969,2024-01-04,2024-08-20,229,Individual,Premium,APAC,Mobile,Referral,34,1.83,7,12.4,418.49,1445.44,1,2024-08-26,Low Engagement
C0970,2024-11-30,2025-01-04,35,Individual,Basic,US,Desktop,Referral,1,7.07,36,23.3,476.29,1326.11,1,2025-01-12,Service Issues
C0971,2024-05-13,2024-05-31,18,Individual,Basic,EU,Mobile,Referral,10,1.51,18,8.5,324.44,506.64,0,,None
C0972,2024-04-27,2025-02-01,280,Individual,Basic,US,Mobile,Organic,40,7.06,62,34.9,189.87,559.66,1,2025-02-14,Better Alternative
C0973,2024-04-03,2024-04-22,19,SMB,Basic,APAC,Mobile,Referral,2,8.59,91,35.5,309.6,1025.07,1,2024-05-21,Low Engagement
C0974,2024-03-02,2024-07-10,130,Individual,Basic,EU,Desktop,Paid,28,4.59,45,23.8,169.76,524.76,1,2024-07-14,Low Engagement
C0975,2024-07-12,2024-11-23,134,SMB,Basic,APAC,Desktop,Referral,17,5.7,93,31.6,456.72,1218.38,1,2024-12-02,Low Engagement
C0976,2024-11-30,2025-05-28,179,Individual,Basic,EU,Mobile,Referral,19,4.61,70,25.8,437.79,1244.46,1,2025-06-14,Service Issues
C0977,2024-07-21,2024-10-10,81,SMB,Basic,APAC,Desktop,Referral,46,3.7,25,22.2,287.95,1002.18,1,2024-11-05,Better Alternative
C0978,2024-01-26,2024-07-05,161,Individual,Standard,EU,Desktop,Referral,13,8.23,45,29.9,175.9,295.74,0,,None
C0979,2024-06-21,2025-01-24,217,Individual,Basic,EU,Desktop,Referral,33,3.45,45,22.0,160.83,455.87,1,2025-02-02,Price
C0980,2024-10-26,2024-12-23,58,SMB,Basic,EU,Desktop,Organic,48,7.51,74,39.5,36.04,74.49,0,,None
C0981,2024-05-12,2024-10-22,163,SMB,Premium,EU,Desktop,Organic,30,2.86,13,15.1,411.59,1144.29,1,2024-11-14,Low Engagement
C0982,2024-11-21,2025-11-12,356,Individual,Standard,APAC,Desktop,Referral,39,3.25,84,28.5,236.18,641.29,1,2025-11-18,Price
C0983,2024-04-27,2025-02-23,302,Enterprise,Basic,APAC,Mobile,Organic,41,4.03,62,27.6,176.06,318.13,0,,None
C0984,2024-11-19,2025-02-04,77,SMB,Premium,EU,Desktop,Paid,17,6.3,71,29.8,246.13,470.97,1,2025-03-03,Price
C0985,2024-10-01,2024-11-29,59,SMB,Basic,EU,Desktop,Referral,29,5.09,2,18.8,412.99,1132.94,0,,None
C0986,2024-07-30,2025-01-07,161,SMB,Basic,APAC,Mobile,Paid,24,7.71,27,28.1,79.81,140.18,0,,None
C0987,2024-08-12,2024-09-09,28,Individual,Standard,EU,Mobile,Paid,18,2.92,28,15.1,431.67,876.45,1,2024-09-26,Service Issues
C0988,2024-01-20,2024-05-08,109,Enterprise,Standard,EU,Mobile,Referral,7,1.1,86,17.0,450.8,1429.26,1,2024-05-10,Low Engagement
C0989,2024-04-22,2024-06-30,69,SMB,Basic,EU,Mobile,Paid,27,7.99,17,27.9,474.42,1021.99,1,2024-07-10,Low Engagement
C0990,2024-05-19,2024-11-11,176,SMB,Basic,US,Desktop,Paid,7,8.39,34,27.5,210.79,521.94,1,2024-11-17,Better Alternative
C0991,2024-02-16,2024-09-14,211,SMB,Standard,EU,Desktop,Paid,30,1.54,76,21.2,124.23,420.18,1,2024-09-26,Price
C0992,2024-01-01,2024-12-20,354,SMB,Basic,US,Desktop,Referral,2,6.5,75,27.9,199.35,389.59,0,,None
C0993,2024-03-30,2024-09-01,155,Enterprise,Premium,EU,Desktop,Referral,2,4.4,46,18.3,179.8,409.81,1,2024-09-28,Price
C0994,2024-05-21,2024-11-10,173,SMB,Basic,APAC,Mobile,Paid,43,8.15,4,29.6,104.55,283.64,1,2024-11-30,Service Issues
C0995,2024-11-15,2025-07-24,251,SMB,Premium,US,Desktop,Referral,21,8.87,74,37.5,311.49,937.8,1,2025-08-09,Low Engagement
C0996,2024-02-07,2024-04-25,78,Individual,Standard,US,Desktop,Referral,16,8.66,58,33.6,248.78,821.8,0,,None
C0997,2024-10-19,2025-04-21,184,SMB,Premium,EU,Mobile,Paid,35,7.99,74,38.1,435.54,1450.76,1,2025-05-18,Service Issues
C0998,2024-05-18,2024-07-15,58,Individual,Standard,EU,Desktop,Referral,16,3.42,58,20.4,35.41,108.12,1,2024-08-05,Low Engagement
C0999,2024-12-21,2025-04-17,117,Enterprise,Standard,US,Desktop,Organic,13,8.31,46,30.3,329.06,643.86,1,2025-04-19,Better Alternative
C1000,2024-11-28,2025-07-21,235,Enterprise,Basic,APAC,Desktop,Referral,8,5.8,94,30.2,386.22,598.49,0,,None
C1001,2024-09-15,2025-03-04,170,Individual,Basic,APAC,Desktop,Organic,29,1.47,94,23.6,384.55,871.99,0,,None
C1002,2024-06-09,2024-10-15,128,Enterprise,Basic,EU,Mobile,Paid,20,5.11,12,18.6,445.32,794.05,1,2024-11-07,Better Alternative
C1003,2024-06-26,2024-12-01,158,Individual,Premium,APAC,Mobile,Referral,11,9.48,77,37.4,369.94,1080.51,0,,None
C1004,2024-01-10,2024-06-17,159,Individual,Premium,APAC,Mobile,Paid,36,8.99,88,42.9,465.35,1313.34,1,2024-06-23,Service Issues
C1005,2024-09-17,2025-07-16,302,Enterprise,Basic,EU,Mobile,Paid,31,1.92,32,15.8,179.68,285.32,0,,None
C1006,2024-05-17,2024-10-16,152,Individual,Basic,APAC,Mobile,Paid,10,7.7,96,35.6,261.54,829.92,1,2024-10-17,Service Issues
C1007,2024-06-20,2024-12-06,169,Individual,Basic,EU,Desktop,Paid,19,8.25,61,33.6,26.76,53.45,1,2024-12-19,Service Issues
C1008,2024-01-13,2024-02-02,20,SMB,Standard,US,Desktop,Paid,34,3.44,78,27.1,23.34,55.19,1,2024-02-21,Price
C1009,2024-06-16,2024-11-10,147,SMB,Basic,EU,Mobile,Referral,46,5.24,15,24.6,135.26,383.58,1,2024-11-20,Price
C1010,2024-05-09,2024-08-04,87,SMB,Standard,US,Mobile,Organic,45,7.4,43,34.0,68.39,161.32,0,,None
C1011,2024-03-24,2024-06-18,86,Individual,Premium,US,Mobile,Referral,10,4.95,57,22.9,144.9,345.24,1,2024-07-06,Service Issues
C1012,2024-11-16,2025-08-06,263,Individual,Basic,APAC,Desktop,Referral,7,2.02,5,7.2,104.98,171.25,0,,None
C1013,2024-11-14,2025-08-08,267,Individual,Basic,APAC,Mobile,Referral,3,7.35,88,32.2,33.69,77.58,1,2025-08-15,Price
C1014,2024-04-10,2025-03-05,329,Individual,Basic,APAC,Desktop,Referral,26,9.2,14,30.3,456.47,1382.97,1,2025-03-15,Service Issues
C1015,2024-11-24,2025-09-20,300,Enterprise,Basic,EU,Desktop,Organic,43,6.87,3,26.2,23.95,79.76,1,2025-10-05,Better Alternative
C1016,2024-09-29,2025-06-28,272,SMB,Basic,APAC,Desktop,Referral,39,7.96,55,36.0,373.32,868.71,0,,None
C1017,2024-09-21,2024-12-24,94,Individual,Basic,US,Desktop,Paid,37,4.23,63,27.4,93.03,218.36,0,,None
C1018,2024-02-07,2024-07-11,155,Enterprise,Premium,APAC,Mobile,Referral,46,2.65,67,25.9,457.87,1330.23,1,2024-07-26,Service Issues
C1019,2024-04-03,2025-03-01,332,Individual,Basic,APAC,Desktop,Referral,29,6.78,93,36.7,448.54,1518.55,1,2025-03-05,Service Issues
C1020,2024-04-04,2024-05-25,51,SMB,Basic,EU,Desktop,Organic,43,3.95,33,23.4,333.87,679.13,1,2024-06-17,Price
C1021,2024-10-31,2025-03-14,134,Enterprise,Premium,EU,Mobile,Organic,47,8.74,90,44.8,342.67,815.65,0,,None
C1022,2024-03-09,2024-09-01,176,Individual,Standard,US,Desktop,Paid,47,2.1,94,28.8,22.56,69.75,0,,None
C1023,2024-11-13,2025-07-21,250,Individual,Basic,EU,Desktop,Referral,26,4.9,55,25.7,492.74,1339.95,1,2025-08-16,Service Issues
C1024,2024-08-23,2025-06-08,289,Enterprise,Standard,APAC,Desktop,Referral,20,4.57,31,20.1,441.36,759.66,0,,None
C1025,2024-11-29,2025-06-14,197,Individual,Basic,EU,Mobile,Referral,19,9.44,8,28.6,449.65,1239.0,1,2025-07-09,Low Engagement
C1026,2024-05-16,2025-03-23,311,SMB,Standard,US,Desktop,Paid,3,2.38,62,15.8,336.44,630.32,1,2025-04-07,Price
C1027,2024-03-16,2024-04-13,28,Individual,Standard,APAC,Desktop,Organic,10,1.09,71,15.4,185.5,467.54,0,,None
C1028,2024-02-04,2024-04-21,77,Individual,Standard,US,Mobile,Paid,12,3.14,77,21.8,448.95,1148.51,1,2024-04-28,Low Engagement
C1029,2024-01-01,2024-08-15,227,Individual,Basic,EU,Mobile,Referral,8,8.38,32,27.4,159.93,520.16,1,2024-08-27,Better Alternative
C1030,2024-10-22,2025-02-10,111,Individual,Premium,EU,Desktop,Organic,3,2.88,86,20.7,290.1,703.49,1,2025-02-11,Service Issues
C1031,2024-11-15,2025-01-05,51,SMB,Basic,US,Desktop,Organic,11,3.17,20,13.1,67.87,139.74,1,2025-01-26,Low Engagement
C1032,2024-02-29,2024-12-22,297,SMB,Basic,APAC,Mobile,Paid,8,2.17,54,15.1,462.54,907.47,1,2025-01-05,Service Issues
C1033,2024-11-15,2025-05-10,176,Individual,Basic,EU,Desktop,Organic,12,7.44,75,32.2,87.57,284.47,1,2025-05-15,Price
C1034,2024-12-14,2025-04-11,118,Enterprise,Basic,EU,Mobile,Organic,47,1.62,56,21.8,127.95,235.69,0,,None
C1035,2024-11-23,2025-01-07,45,Individual,Basic,APAC,Desktop,Referral,25,3.98,1,15.1,287.9,677.07,1,2025-01-08,Price
C1036,2024-09-23,2025-05-22,241,SMB,Premium,EU,Mobile,Referral,37,3.54,12,18.0,386.76,724.92,1,2025-05-28,Price
C1037,2024-12-26,2025-08-21,238,Individual,Premium,US,Desktop,Organic,41,6.0,3,23.7,317.29,966.66,1,2025-08-23,Price
C1038,2024-08-16,2025-08-13,362,Individual,Basic,EU,Mobile,Organic,12,7.57,83,33.8,131.42,321.81,1,2025-09-03,Better Alternative
C1039,2024-09-26,2025-03-18,173,Individual,Basic,EU,Mobile,Paid,38,5.8,49,29.4,20.45,45.04,0,,None
C1040,2024-11-11,2025-02-01,82,SMB,Basic,APAC,Mobile,Paid,27,9.38,47,35.9,383.43,852.06,0,,None
C1041,2024-10-12,2025-03-06,145,Individual,Basic,US,Mobile,Organic,18,9.56,77,39.1,492.9,1579.46,1,2025-04-02,Price
C1042,2024-10-17,2025-10-14,362,Enterprise,Basic,APAC,Mobile,Referral,23,4.25,29,19.6,408.76,1065.86,0,,None
C1043,2024-07-31,2024-10-18,79,SMB,Premium,EU,Desktop,Organic,18,8.0,28,27.8,240.9,707.22,0,,None
C1044,2024-06-13,2025-01-04,205,Individual,Basic,EU,Desktop,Organic,48,7.65,7,29.8,453.81,1494.89,1,2025-01-30,Price
C1045,2024-01-05,2024-10-09,278,Individual,Basic,APAC,Mobile,Referral,12,9.04,11,26.6,216.73,715.96,0,,None
C1046,2024-12-04,2025-01-31,58,Individual,Basic,APAC,Desktop,Referral,12,5.03,40,21.0,271.97,586.64,1,2025-02-19,Price
C1047,2024-03-18,2025-02-06,325,Enterprise,Premium,APAC,Desktop,Paid,27,5.77,25,23.6,249.02,847.89,1,2025-02-21,Price
C1048,2024-03-02,2024-07-19,139,SMB,Standard,US,Desktop,Paid,1,4.74,49,19.4,234.86,363.97,1,2024-07-31,Price
C1049,2024-05-11,2024-05-25,14,SMB,Premium,EU,Desktop,Paid,9,8.65,1,23.6,392.09,883.64,1,2024-05-27,Better Alternative
C1050,2024-03-29,2024-05-04,36,Enterprise,Standard,APAC,Desktop,Paid,21,3.07,54,20.0,272.85,898.11,1,2024-05-08,Better Alternative
C1051,2024-08-24,2025-02-09,169,SMB,Basic,EU,Desktop,Referral,12,3.16,55,18.6,172.02,352.52,1,2025-03-08,Low Engagement
C1052,2024-02-11,2024-07-18,158,Individual,Basic,US,Mobile,Organic,8,4.35,13,14.4,143.92,294.48,1,2024-08-08,Low Engagement
C1053,2024-03-29,2024-12-27,273,SMB,Standard,US,Desktop,Paid,32,3.07,5,14.8,38.12,80.25,1,2025-01-09,Service Issues
C1054,2024-10-22,2025-06-18,239,Individual,Basic,US,Desktop,Paid,13,6.05,94,31.8,299.93,817.2,0,,None
C1055,2024-11-23,2025-06-20,209,Individual,Standard,US,Desktop,Referral,47,2.21,80,26.9,130.38,309.87,0,,None
C1056,2024-10-21,2024-12-19,59,Individual,Basic,EU,Mobile,Referral,19,3.88,88,26.7,91.1,269.06,1,2024-12-21,Low Engagement
C1057,2024-04-13,2024-06-28,76,Individual,Basic,US,Desktop,Organic,14,9.22,60,34.8,333.84,1098.27,1,2024-07-13,Low Engagement
C1058,2024-01-14,2024-11-18,309,Individual,Standard,US,Desktop,Organic,31,4.68,95,32.2,346.98,988.34,1,2024-12-13,Low Engagement
C1059,2024-10-14,2024-12-20,67,Enterprise,Standard,APAC,Desktop,Referral,32,7.73,11,27.4,381.03,727.36,1,2025-01-11,Service Issues
C1060,2024-06-27,2025-03-22,268,SMB,Standard,US,Mobile,Paid,16,2.02,12,10.0,261.72,880.78,1,2025-04-16,Better Alternative
C1061,2024-05-04,2025-04-20,351,Enterprise,Basic,APAC,Desktop,Paid,23,3.23,18,15.4,449.15,911.32,1,2025-05-03,Service Issues
C1062,2024-12-18,2025-11-18,335,Enterprise,Standard,US,Mobile,Paid,29,8.27,43,32.9,469.44,844.89,0,,None
C1063,2024-01-23,2024-06-10,139,Individual,Basic,US,Desktop,Organic,12,7.87,88,35.3,407.54,684.64,0,,None
C1064,2024-03-03,2024-10-13,224,Enterprise,Basic,APAC,Mobile,Paid,46,4.48,94,34.5,325.08,853.91,1,2024-11-03,Price
C1065,2024-05-22,2024-11-19,181,Individual,Basic,US,Mobile,Paid,47,9.59,58,42.1,165.79,286.41,1,2024-12-11,Low Engagement
C1066,2024-06-01,2025-02-23,267,Individual,Basic,EU,Mobile,Referral,15,9.2,36,31.4,491.81,874.22,1,2025-02-24,Price
C1067,2024-05-24,2024-09-12,111,SMB,Basic,EU,Desktop,Paid,1,9.66,24,27.9,151.59,318.35,1,2024-10-09,Service Issues
C1068,2024-08-12,2025-03-18,218,Individual,Basic,US,Mobile,Referral,16,4.85,15,17.6,117.28,241.98,1,2025-04-05,Low Engagement
C1069,2024-11-04,2025-08-31,300,Enterprise,Basic,EU,Mobile,Paid,31,2.78,37,18.7,232.23,628.99,1,2025-09-09,Price
C1070,2024-04-13,2025-04-11,363,SMB,Basic,APAC,Mobile,Organic,42,6.64,42,31.3,47.28,148.15,1,2025-04-14,Low Engagement
C1071,2024-04-13,2025-02-02,295,Individual,Basic,US,Mobile,Paid,7,7.16,86,32.2,489.68,1480.16,1,2025-02-12,Price
C1072,2024-02-08,2024-06-12,125,SMB,Basic,US,Desktop,Paid,2,2.13,13,7.7,302.45,612.45,1,2024-07-09,Price
C1073,2024-07-16,2025-04-15,273,Individual,Basic,APAC,Desktop,Referral,11,8.08,5,23.2,287.34,571.99,0,,None
C1074,2024-05-13,2024-10-19,159,Enterprise,Standard,APAC,Desktop,Referral,19,1.16,88,19.9,334.78,1148.83,1,2024-10-25,Low Engagement
C1075,2024-03-07,2025-01-10,309,Enterprise,Basic,APAC,Desktop,Referral,15,5.34,22,19.7,258.57,392.11,1,2025-01-18,Service Issues
C1076,2024-06-27,2024-08-11,45,Individual,Basic,US,Mobile,Paid,13,3.98,59,21.4,35.39,115.35,1,2024-08-18,Price
C1077,2024-02-11,2025-01-18,342,Enterprise,Basic,APAC,Desktop,Paid,15,7.66,11,23.8,313.91,596.26,1,2025-02-05,Low Engagement
C1078,2024-01-15,2024-11-06,296,SMB,Standard,APAC,Mobile,Organic,48,3.81,12,20.9,363.76,1234.81,1,2024-11-21,Low Engagement
C1079,2024-04-20,2025-02-26,312,Enterprise,Premium,EU,Desktop,Paid,42,8.44,99,44.4,220.04,480.7,1,2025-03-24,Price
C1080,2024-06-05,2025-04-21,320,Individual,Standard,EU,Desktop,Organic,48,6.35,97,40.0,383.5,913.0,1,2025-05-03,Service Issues
C1081,2024-10-15,2025-05-20,217,SMB,Standard,US,Desktop,Referral,32,8.15,5,27.5,128.96,375.82,0,,None
C1082,2024-08-18,2024-12-11,115,SMB,Basic,EU,Mobile,Referral,29,9.9,62,39.8,126.21,337.65,0,,None
C1083,2024-06-05,2024-11-19,167,SMB,Standard,EU,Desktop,Referral,11,7.11,37,25.5,97.48,208.21,1,2024-11-26,Service Issues
C1084,2024-02-07,2024-06-16,130,SMB,Standard,APAC,Desktop,Organic,14,9.86,49,34.8,198.56,517.78,1,2024-07-14,Better Alternative
C1085,2024-04-06,2024-06-09,64,Individual,Basic,APAC,Desktop,Paid,17,1.26,51,14.2,426.57,1263.25,1,2024-06-20,Service Issues
C1086,2024-10-15,2024-11-05,21,Individual,Basic,EU,Mobile,Referral,27,4.04,39,21.4,417.4,661.44,1,2024-11-18,Better Alternative
C1087,2024-09-10,2025-02-11,154,SMB,Basic,EU,Desktop,Paid,22,1.97,7,10.4,203.76,310.2,0,,None
C1088,2024-07-14,2024-12-06,145,Individual,Premium,EU,Desktop,Paid,13,3.36,60,20.0,302.78,731.56,1,2024-12-24,Better Alternative
C1089,2024-03-26,2024-04-07,12,SMB,Standard,US,Mobile,Referral,29,8.55,7,28.2,365.99,645.49,1,2024-04-13,Better Alternative
C1090,2024-11-17,2025-04-19,153,Individual,Standard,US,Mobile,Organic,32,1.29,96,24.0,135.78,384.08,0,,None
C1091,2024-01-10,2024-02-18,39,Individual,Basic,US,Desktop,Paid,44,5.68,33,28.0,100.71,194.18,0,,None
C1092,2024-01-05,2024-09-07,246,SMB,Basic,EU,Desktop,Referral,14,6.1,78,29.8,486.61,1151.17,0,,None
C1093,2024-05-02,2025-02-14,288,Individual,Basic,EU,Desktop,Paid,6,6.05,99,31.2,316.43,599.74,1,2025-02-25,Service Issues
C1094,2024-11-25,2025-11-17,357,Individual,Basic,US,Mobile,Paid,14,5.28,59,24.8,491.08,1275.32,1,2025-11-25,Service Issues
C1095,2024-12-18,2025-04-21,124,SMB,Premium,US,Mobile,Paid,41,8.12,56,36.9,182.12,315.45,0,,None
C1096,2024-04-27,2024-08-18,113,SMB,Standard,EU,Mobile,Paid,45,2.2,98,29.2,357.46,552.71,1,2024-08-19,Service Issues
C1097,2024-10-20,2025-02-24,127,Enterprise,Basic,APAC,Desktop,Paid,37,3.8,45,23.6,126.85,203.25,0,,None
C1098,2024-06-07,2024-06-21,14,Individual,Premium,US,Mobile,Organic,45,6.54,21,28.5,145.38,495.53,1,2024-06-29,Better Alternative
C1099,2024-10-29,2025-07-13,257,Individual,Basic,EU,Desktop,Organic,43,7.22,86,39.6,265.71,474.18,0,,None
C1100,2024-08-15,2025-07-11,330,Individual,Premium,EU,Mobile,Referral,10,4.64,39,19.4,173.42,505.86,1,2025-07-14,Price
C1101,2024-12-30,2025-05-09,130,Individual,Basic,APAC,Mobile,Organic,28,8.88,44,34.4,100.46,164.34,0,,None
C1102,2024-08-03,2025-05-25,295,Individual,Basic,EU,Mobile,Organic,30,4.74,54,26.0,146.18,250.89,1,2025-05-28,Better Alternative
C1103,2024-07-02,2024-12-07,158,Individual,Basic,EU,Desktop,Organic,24,4.62,50,23.8,37.16,93.56,0,,None
C1104,2024-01-15,2024-04-17,93,Individual,Basic,US,Desktop,Paid,23,1.33,85,20.7,358.12,870.14,1,2024-05-01,Price
C1105,2024-06-05,2025-01-31,240,SMB,Basic,US,Desktop,Paid,18,5.96,4,19.1,256.22,871.96,1,2025-02-15,Service Issues
C1106,2024-05-15,2025-03-08,297,Enterprise,Standard,APAC,Desktop,Referral,1,7.38,94,32.8,65.24,221.14,0,,None
C1107,2024-09-17,2025-03-06,170,Individual,Premium,APAC,Mobile,Referral,21,2.03,12,11.1,102.41,313.29,1,2025-03-23,Low Engagement
C1108,2024-06-05,2025-03-13,281,SMB,Standard,EU,Desktop,Referral,19,3.75,27,17.2,69.22,187.18,1,2025-03-15,Service Issues
C1109,2024-02-16,2024-04-03,47,Individual,Basic,US,Mobile,Paid,32,8.03,83,38.9,314.04,756.81,0,,None
C1110,2024-11-19,2025-07-12,235,SMB,Standard,APAC,Desktop,Organic,7,4.29,96,26.5,65.22,144.29,1,2025-07-28,Service Issues
C1111,2024-11-27,2025-04-27,151,Enterprise,Basic,APAC,Desktop,Organic,24,3.17,79,24.6,382.06,1296.78,1,2025-05-22,Low Engagement
C1112,2024-06-21,2025-04-18,301,Individual,Basic,APAC,Mobile,Paid,45,7.05,61,35.8,29.85,80.77,1,2025-05-16,Service Issues
C1113,2024-05-09,2024-10-16,160,SMB,Standard,EU,Mobile,Referral,8,2.77,92,22.3,139.7,371.34,0,,None
C1114,2024-04-04,2024-08-05,123,SMB,Standard,US,Desktop,Referral,33,9.06,86,42.2,447.52,878.84,0,,None
C1115,2024-04-24,2024-12-26,246,Enterprise,Basic,APAC,Desktop,Referral,22,1.95,23,12.7,364.9,581.43,1,2025-01-09,Better Alternative
C1116,2024-08-30,2024-11-13,75,Individual,Basic,US,Mobile,Paid,4,7.36,97,33.8,55.02,186.54,1,2024-11-26,Better Alternative
C1117,2024-10-18,2025-10-03,350,SMB,Premium,APAC,Mobile,Referral,24,5.5,6,19.4,414.14,881.07,1,2025-10-31,Price
C1118,2024-10-08,2025-07-02,267,Individual,Basic,APAC,Mobile,Referral,7,8.83,37,29.0,256.66,612.18,1,2025-07-09,Low Engagement
C1119,2024-10-25,2025-07-10,258,SMB,Basic,US,Mobile,Paid,15,2.14,36,13.8,426.46,737.47,1,2025-08-03,Price
C1120,2024-10-09,2025-09-14,340,Individual,Standard,US,Mobile,Organic,47,7.1,67,37.2,308.36,978.69,1,2025-10-13,Price
C1121,2024-03-09,2025-02-04,332,Individual,Basic,US,Desktop,Paid,44,6.15,97,38.7,347.28,540.11,1,2025-03-01,Service Issues
C1122,2024-05-27,2024-12-02,189,Enterprise,Basic,EU,Desktop,Paid,14,5.32,41,22.2,496.88,1574.11,1,2024-12-06,Low Engagement
C1123,2024-01-11,2024-07-28,199,Enterprise,Basic,APAC,Desktop,Paid,0,5.42,85,26.3,131.52,234.18,1,2024-08-03,Low Engagement
C1124,2024-09-10,2025-02-20,163,Enterprise,Standard,EU,Desktop,Paid,21,7.5,4,23.6,319.49,1045.73,1,2025-02-23,Low Engagement
C1125,2024-11-25,2025-06-18,205,Individual,Standard,US,Mobile,Organic,2,9.44,63,33.4,240.95,713.1,1,2025-06-26,Better Alternative
C1126,2024-12-25,2025-11-10,320,SMB,Standard,APAC,Mobile,Referral,37,1.82,49,19.3,38.94,71.23,1,2025-11-26,Better Alternative
C1127,2024-02-07,2024-11-04,271,SMB,Premium,EU,Mobile,Paid,13,1.18,86,18.4,26.95,70.92,1,2024-11-22,Low Engagement
C1128,2024-05-13,2024-10-12,152,SMB,Standard,APAC,Desktop,Organic,35,8.25,14,29.7,77.23,164.14,1,2024-10-26,Better Alternative
C1129,2024-07-18,2025-07-04,351,Enterprise,Basic,EU,Mobile,Referral,17,1.97,94,22.4,331.56,615.53,1,2025-07-20,Price
C1130,2024-01-23,2024-12-13,325,SMB,Basic,US,Mobile,Referral,46,9.88,72,44.7,292.24,940.53,1,2024-12-25,Low Engagement
C1131,2024-10-29,2025-02-16,110,Individual,Standard,EU,Desktop,Referral,40,6.57,52,32.2,285.65,659.01,1,2025-03-02,Better Alternative
C1132,2024-12-11,2025-08-21,253,Individual,Standard,APAC,Desktop,Paid,17,6.86,24,24.2,35.29,81.06,1,2025-09-12,Service Issues
C1133,2024-10-28,2024-11-18,21,SMB,Standard,APAC,Desktop,Paid,2,2.79,88,20.6,245.27,451.24,1,2024-12-07,Price
C1134,2024-12-28,2025-09-02,248,Enterprise,Standard,APAC,Mobile,Referral,9,3.16,84,22.3,463.82,1051.08,0,,None
C1135,2024-08-05,2024-10-02,58,Enterprise,Basic,APAC,Mobile,Referral,48,6.93,8,28.1,210.84,683.8,1,2024-10-09,Low Engagement
C1136,2024-05-20,2024-07-10,51,Individual,Basic,US,Desktop,Referral,38,9.19,37,36.1,319.96,712.31,1,2024-07-15,Low Engagement
C1137,2024-04-13,2024-10-05,175,Individual,Basic,EU,Desktop,Referral,46,9.84,21,37.0,394.31,1341.92,1,2024-10-14,Price
C1138,2024-07-28,2024-10-27,91,Individual,Basic,US,Mobile,Referral,0,2.78,86,19.8,396.28,1344.43,1,2024-11-03,Price
C1139,2024-04-20,2025-02-14,300,Individual,Basic,US,Desktop,Referral,26,2.21,48,17.9,269.25,481.9,1,2025-02-18,Price
C1140,2024-04-13,2024-09-27,167,SMB,Standard,US,Mobile,Organic,26,1.51,67,19.0,431.82,800.86,1,2024-10-14,Service Issues
