customer_id,signup_date,last_active_date,tenure_days,segment,plan_type,region,device,acquisition_channel,sessions_last_30d,avg_session_duration,feature_usage_score,engagement_score,revenue,lifetime_value,churn,churn_date,churn_reason,retention_flag,revenue_at_risk,churn_rate,retention_rate,engagement_band,tenure_band
C0434,2024-11-14,2025-04-27,164,Individual,Basic,US,Mobile,Paid,28,1.18,81,20.7,134.01,328.38,0,,Unknown,1,0.0,0,100,Low Engagement,91–180 Days
C0435,2024-10-01,2025-04-16,197,Individual,Standard,US,Desktop,Paid,35,6.24,98,37.3,202.35,686.01,0,,Unknown,1,0.0,0,100,Medium Engagement,181+ Days
C0436,2024-04-01,2024-04-17,16,Enterprise,Premium,APAC,Desktop,Organic,36,7.29,19,28.3,248.44,479.22,0,,Unknown,1,0.0,0,100,Medium Engagement,0–30 Days
C0437,2024-02-27,2024-07-18,142,SMB,Premium,APAC,Mobile,Organic,25,8.68,14,28.8,41.39,68.22,1,2024-07-31,Service Issues,0,41.39,100,0,Medium Engagement,91–180 Days
C0438,2024-12-11,2025-08-12,244,SMB,Standard,EU,Desktop,Referral,16,2.26,68,19.0,485.88,1595.1,0,,Unknown,1,0.0,0,100,Low Engagement,181+ Days
C0439,2024-08-16,2024-10-09,54,SMB,Standard,APAC,Mobile,Referral,21,5.9,76,30.4,363.71,1162.19,0,,Unknown,1,0.0,0,100,Medium Engagement,31–90 Days
C0440,2024-04-26,2025-03-15,323,Individual,Standard,US,Desktop,Paid,24,1.07,50,15.0,175.13,610.36,1,2025-03-21,Low Engagement,0,175.13,100,0,Low Engagement,181+ Days
C0441,2024-11-13,2025-07-29,258,Enterprise,Standard,APAC,Mobile,Referral,1,1.86,75,16.1,172.97,494.48,0,,Unknown,1,0.0,0,100,Low Engagement,181+ Days
C0442,2024-10-05,2024-11-14,40,Individual,Basic,US,Desktop,Referral,21,1.49,61,17.1,235.3,793.76,1,2024-12-05,Service Issues,0,235.3,100,0,Low Engagement,31–90 Days
C0443,2024-05-06,2024-06-07,32,Individual,Basic,EU,Mobile,Paid,4,7.53,84,32.2,320.6,1011.14,0,,Unknown,1,0.0,0,100,Medium Engagement,31–90 Days
C0444,2024-05-08,2024-10-24,169,SMB,Basic,EU,Mobile,Paid,3,1.73,36,10.3,90.26,287.83,1,2024-11-05,Price,0,90.26,100,0,Low Engagement,91–180 Days
C0445,2024-02-27,2024-08-12,167,Individual,Premium,US,Desktop,Paid,35,7.45,5,26.4,110.69,292.03,0,,Unknown,1,0.0,0,100,Medium Engagement,91–180 Days
C0446,2024-05-01,2024-06-18,48,Enterprise,Basic,APAC,Desktop,Paid,5,3.25,70,19.6,432.53,979.56,1,2024-07-15,Better Alternative,0,432.53,100,0,Low Engagement,31–90 Days
C0447,2024-01-01,2024-04-01,91,Enterprise,Standard,EU,Mobile,Organic,20,8.9,25,30.0,143.0,481.78,1,2024-04-27,Better Alternative,0,143.0,100,0,Medium Engagement,91–180 Days
C0448,2024-08-26,2025-05-20,267,Individual,Standard,EU,Desktop,Paid,12,8.32,7,24.3,202.49,478.73,1,2025-06-13,Price,0,202.49,100,0,Low Engagement,181+ Days
C0449,2024-10-16,2025-05-19,215,Individual,Standard,APAC,Desktop,Paid,36,9.62,72,42.0,438.21,1129.55,1,2025-05-29,Better Alternative,0,438.21,100,0,Medium Engagement,181+ Days
C0450,2024-04-05,2024-06-30,86,Individual,Standard,APAC,Desktop,Paid,24,8.95,90,40.7,338.31,809.31,0,,Unknown,1,0.0,0,100,Medium Engagement,31–90 Days
C0451,2024-05-05,2024-05-26,21,SMB,Basic,US,Mobile,Referral,25,9.4,3,29.0,184.02,483.91,0,,Unknown,1,0.0,0,100,Medium Engagement,0–30 Days
C0452,2024-04-27,2025-02-25,304,SMB,Standard,APAC,Mobile,Paid,38,8.73,20,32.4,348.18,849.91,0,,Unknown,1,0.0,0,100,Medium Engagement,181+ Days
C0453,2024-02-17,2024-10-07,233,Individual,Premium,APAC,Desktop,Organic,19,7.24,30,26.4,29.45,47.0,1,2024-10-27,Low Engagement,0,29.45,100,0,Medium Engagement,181+ Days
C0454,2024-03-29,2024-04-20,22,SMB,Basic,APAC,Desktop,Organic,32,2.53,20,15.7,373.11,1217.87,1,2024-04-29,Better Alternative,0,373.11,100,0,Low Engagement,0–30 Days
C0455,2024-08-24,2024-10-18,55,SMB,Basic,US,Mobile,Paid,13,3.45,24,14.8,253.77,606.2,0,,Unknown,1,0.0,0,100,Low Engagement,31–90 Days
C0456,2024-09-28,2025-03-11,164,SMB,Standard,US,Desktop,Organic,35,2.91,14,16.4,410.33,1098.82,1,2025-03-27,Price,0,410.33,100,0,Low Engagement,91–180 Days
C0457,2024-07-07,2024-11-06,122,Individual,Premium,EU,Mobile,Referral,16,6.43,34,24.4,478.23,850.47,1,2024-11-14,Service Issues,0,478.23,100,0,Low Engagement,91–180 Days
C0458,2024-07-10,2025-03-09,242,SMB,Basic,US,Desktop,Paid,20,5.53,48,25.0,464.38,699.72,1,2025-03-14,Low Engagement,0,464.38,100,0,Low Engagement,181+ Days
C0459,2024-03-09,2024-04-04,26,Individual,Standard,EU,Desktop,Organic,45,8.8,42,37.3,456.45,908.6,1,2024-04-24,Low Engagement,0,456.45,100,0,Medium Engagement,0–30 Days
C0460,2024-10-04,2025-05-24,232,Individual,Premium,APAC,Desktop,Organic,15,9.57,40,32.9,265.84,773.37,1,2025-05-26,Better Alternative,0,265.84,100,0,Medium Engagement,181+ Days
C0461,2024-12-14,2025-12-12,363,SMB,Basic,EU,Mobile,Paid,45,4.64,36,26.0,192.87,327.57,1,2026-01-04,Low Engagement,0,192.87,100,0,Medium Engagement,181+ Days
C0462,2024-09-03,2025-03-19,197,SMB,Premium,EU,Mobile,Organic,15,5.56,56,25.3,243.22,806.95,0,,Unknown,1,0.0,0,100,Medium Engagement,181+ Days
C0463,2024-03-16,2025-03-04,353,SMB,Standard,APAC,Mobile,Paid,19,9.74,41,34.3,351.15,677.74,1,2025-03-07,Low Engagement,0,351.15,100,0,Medium Engagement,181+ Days
C0464,2024-06-02,2024-11-21,172,Individual,Standard,EU,Mobile,Organic,28,3.49,46,21.2,444.32,848.29,1,2024-12-20,Better Alternative,0,444.32,100,0,Low Engagement,91–180 Days
C0465,2024-05-23,2025-04-23,335,SMB,Standard,US,Desktop,Referral,27,8.13,91,39.4,119.35,222.35,0,,Unknown,1,0.0,0,100,Medium Engagement,181+ Days
C0466,2024-03-26,2024-06-17,83,SMB,Basic,US,Desktop,Organic,7,3.03,60,18.0,460.73,703.98,0,,Unknown,1,0.0,0,100,Low Engagement,31–90 Days
C0467,2024-07-03,2025-03-02,242,SMB,Basic,US,Mobile,Organic,23,7.13,13,24.4,411.29,1251.81,0,,Unknown,1,0.0,0,100,Low Engagement,181+ Days
C0468,2024-10-11,2025-06-01,233,Individual,Basic,US,Desktop,Paid,2,3.28,67,18.6,489.85,1592.05,1,2025-06-16,Price,0,489.85,100,0,Low Engagement,181+ Days
C0469,2024-08-07,2025-07-01,328,Enterprise,Basic,EU,Desktop,Organic,24,8.95,52,35.0,442.52,1207.34,1,2025-07-02,Price,0,442.52,100,0,Medium Engagement,181+ Days
C0470,2024-03-09,2024-05-17,69,Individual,Basic,EU,Mobile,Paid,18,6.05,83,31.2,154.37,289.66,1,2024-06-08,Price,0,154.37,100,0,Medium Engagement,31–90 Days
C0471,2024-02-16,2025-01-25,344,Individual,Premium,APAC,Desktop,Referral,32,2.67,33,18.0,70.86,146.72,0,,Unknown,1,0.0,0,100,Low Engagement,181+ Days
C0472,2024-04-03,2024-11-20,231,SMB,Premium,EU,Desktop,Paid,1,3.02,75,19.0,73.88,181.14,1,2024-12-04,Service Issues,0,73.88,100,0,Low Engagement,181+ Days
C0473,2024-08-25,2024-10-10,46,Individual,Standard,EU,Mobile,Paid,14,5.44,96,30.8,159.79,544.67,1,2024-11-07,Price,0,159.79,100,0,Medium Engagement,31–90 Days
C0474,2024-07-22,2025-05-05,287,SMB,Premium,EU,Desktop,Organic,21,9.65,23,31.8,314.81,627.95,1,2025-05-18,Service Issues,0,314.81,100,0,Medium Engagement,181+ Days
C0475,2024-08-05,2025-02-26,205,Individual,Standard,APAC,Desktop,Referral,9,7.93,19,24.5,406.07,1203.3,1,2025-03-04,Low Engagement,0,406.07,100,0,Low Engagement,181+ Days
C0476,2024-12-06,2025-12-02,361,Individual,Basic,US,Desktop,Paid,17,5.39,68,27.1,451.64,1074.4,1,2025-12-03,Price,0,451.64,100,0,Medium Engagement,181+ Days
C0477,2024-02-08,2024-10-16,251,Individual,Basic,EU,Mobile,Organic,21,4.04,29,18.6,319.4,669.36,1,2024-11-10,Service Issues,0,319.4,100,0,Low Engagement,181+ Days
C0478,2024-04-09,2025-03-08,333,SMB,Standard,APAC,Mobile,Organic,45,5.94,87,36.9,22.7,54.75,1,2025-03-11,Price,0,22.7,100,0,Medium Engagement,181+ Days
C0479,2024-10-15,2025-05-31,228,SMB,Standard,APAC,Desktop,Paid,48,7.74,6,29.8,109.43,179.73,1,2025-06-02,Better Alternative,0,109.43,100,0,Medium Engagement,181+ Days
C0480,2024-09-10,2025-03-30,201,SMB,Basic,APAC,Desktop,Organic,26,8.06,35,30.6,67.87,210.22,1,2025-04-19,Better Alternative,0,67.87,100,0,Medium Engagement,181+ Days
C0481,2024-08-09,2024-09-04,26,SMB,Standard,US,Desktop,Paid,12,3.92,37,17.8,194.4,386.2,1,2024-09-26,Better Alternative,0,194.4,100,0,Low Engagement,0–30 Days
C0482,2024-12-22,2025-01-12,21,SMB,Basic,EU,Mobile,Paid,32,7.49,79,37.0,260.65,769.13,0,,Unknown,1,0.0,0,100,Medium Engagement,0–30 Days
C0483,2024-01-23,2024-08-12,202,SMB,Standard,APAC,Mobile,Paid,4,6.92,51,25.8,40.83,66.83,1,2024-08-20,Low Engagement,0,40.83,100,0,Medium Engagement,181+ Days
C0484,2024-09-06,2024-10-07,31,SMB,Premium,US,Mobile,Referral,25,9.63,14,31.2,187.27,638.63,1,2024-11-01,Better Alternative,0,187.27,100,0,Medium Engagement,31–90 Days
C0485,2024-01-10,2024-05-18,129,Enterprise,Standard,APAC,Desktop,Paid,12,9.38,45,32.6,106.01,199.94,1,2024-05-24,Better Alternative,0,106.01,100,0,Medium Engagement,91–180 Days
C0486,2024-09-02,2025-04-09,219,Individual,Premium,APAC,Desktop,Organic,26,8.1,22,28.8,330.59,1079.54,1,2025-04-29,Low Engagement,0,330.59,100,0,Medium Engagement,181+ Days
C0487,2024-11-20,2025-10-01,315,Enterprise,Premium,APAC,Desktop,Referral,13,7.51,11,23.0,242.85,757.44,1,2025-10-26,Price,0,242.85,100,0,Low Engagement,181+ Days
C0488,2024-04-09,2025-01-13,279,SMB,Premium,APAC,Desktop,Organic,23,3.47,92,27.1,257.75,885.56,1,2025-01-28,Service Issues,0,257.75,100,0,Medium Engagement,181+ Days
C0489,2024-10-16,2025-05-05,201,Enterprise,Premium,APAC,Desktop,Referral,2,8.61,43,28.4,225.29,553.26,0,,Unknown,1,0.0,0,100,Medium Engagement,181+ Days
C0490,2024-06-28,2024-12-29,184,SMB,Premium,US,Mobile,Referral,46,4.85,14,23.4,478.89,1415.02,1,2025-01-10,Better Alternative,0,478.89,100,0,Low Engagement,181+ Days
C0491,2024-08-10,2025-05-31,294,Individual,Standard,EU,Desktop,Referral,48,3.45,92,32.0,123.07,275.85,1,2025-06-10,Low Engagement,0,123.07,100,0,Medium Engagement,181+ Days
C0492,2024-09-06,2025-04-07,213,SMB,Basic,EU,Desktop,Referral,29,4.46,48,24.2,268.0,500.82,1,2025-05-04,Low Engagement,0,268.0,100,0,Low Engagement,181+ Days
C0493,2024-05-26,2024-11-15,173,Individual,Basic,EU,Desktop,Organic,34,8.52,20,31.1,373.29,890.73,0,,Unknown,1,0.0,0,100,Medium Engagement,91–180 Days
C0494,2024-04-05,2024-12-21,260,Individual,Standard,EU,Mobile,Paid,47,2.34,14,17.4,287.29,526.17,1,2025-01-04,Better Alternative,0,287.29,100,0,Low Engagement,181+ Days
C0495,2024-09-13,2025-05-07,236,Individual,Basic,US,Desktop,Organic,13,5.11,13,17.3,465.93,1614.02,1,2025-05-08,Service Issues,0,465.93,100,0,Low Engagement,181+ Days
C0496,2024-11-20,2024-12-06,16,Individual,Basic,US,Mobile,Paid,11,5.43,41,21.9,201.42,340.9,1,2024-12-07,Low Engagement,0,201.42,100,0,Low Engagement,0–30 Days
C0497,2024-01-04,2024-02-11,38,Individual,Premium,US,Mobile,Organic,27,1.33,79,20.6,242.56,649.68,1,2024-03-01,Service Issues,0,242.56,100,0,Low Engagement,31–90 Days
C0498,2024-01-16,2024-02-27,42,Individual,Premium,APAC,Mobile,Referral,43,2.76,14,17.6,62.49,172.03,1,2024-03-08,Service Issues,0,62.49,100,0,Low Engagement,31–90 Days
C0499,2024-10-06,2025-02-26,143,Individual,Premium,APAC,Mobile,Referral,28,8.44,62,36.0,312.32,804.59,1,2025-03-02,Price,0,312.32,100,0,Medium Engagement,91–180 Days
C0500,2024-12-01,2025-02-27,88,Enterprise,Basic,APAC,Mobile,Paid,42,8.48,67,39.6,158.34,447.21,1,2025-03-25,Service Issues,0,158.34,100,0,Medium Engagement,31–90 Days
C0501,2024-09-03,2024-11-09,67,Individual,Basic,EU,Desktop,Paid,16,3.63,26,16.2,96.95,167.95,1,2024-11-18,Better Alternative,0,96.95,100,0,Low Engagement,31–90 Days
C0502,2024-09-14,2024-10-19,35,Enterprise,Basic,APAC,Desktop,Organic,39,8.87,86,42.9,281.38,734.41,0,,Unknown,1,0.0,0,100,Medium Engagement,31–90 Days
C0503,2024-06-08,2025-01-29,235,Individual,Basic,EU,Mobile,Paid,48,7.95,92,43.3,275.51,571.52,0,,Unknown,1,0.0,0,100,Medium Engagement,181+ Days
C0504,2024-12-05,2025-09-25,294,Enterprise,Basic,APAC,Mobile,Organic,20,4.76,52,23.7,56.42,190.72,1,2025-10-11,Low Engagement,0,56.42,100,0,Low Engagement,181+ Days
C0505,2024-05-31,2024-06-13,13,SMB,Basic,EU,Mobile,Paid,22,7.74,51,31.4,355.14,1073.99,0,,Unknown,1,0.0,0,100,Medium Engagement,0–30 Days
C0506,2024-06-26,2024-10-12,108,SMB,Premium,APAC,Desktop,Paid,19,9.65,62,37.2,319.41,1100.38,0,,Unknown,1,0.0,0,100,Medium Engagement,91–180 Days
C0507,2024-06-11,2024-07-29,48,SMB,Standard,APAC,Desktop,Paid,10,5.13,72,25.6,110.73,174.41,0,,Unknown,1,0.0,0,100,Medium Engagement,31–90 Days
C0508,2024-02-02,2024-11-08,280,SMB,Basic,US,Mobile,Referral,33,3.15,52,22.3,245.33,507.9,0,,Unknown,1,0.0,0,100,Low Engagement,181+ Days
C0509,2024-06-27,2025-04-17,294,SMB,Basic,APAC,Desktop,Referral,9,9.48,56,33.9,365.75,691.58,0,,Unknown,1,0.0,0,100,Medium Engagement,181+ Days
C0510,2024-04-10,2024-09-23,166,Enterprise,Standard,APAC,Desktop,Organic,9,6.43,51,25.5,274.13,417.31,1,2024-09-26,Service Issues,0,274.13,100,0,Medium Engagement,91–180 Days
C0511,2024-09-24,2024-12-17,84,SMB,Basic,US,Mobile,Paid,42,1.95,42,19.6,209.83,416.44,0,,Unknown,1,0.0,0,100,Low Engagement,31–90 Days
C0512,2024-11-18,2025-09-11,297,Individual,Premium,EU,Mobile,Organic,5,6.15,6,17.3,174.72,499.27,1,2025-10-01,Low Engagement,0,174.72,100,0,Low Engagement,181+ Days
C0513,2024-03-05,2024-07-22,139,SMB,Basic,US,Desktop,Paid,35,5.51,41,26.9,312.99,614.14,1,2024-08-15,Low Engagement,0,312.99,100,0,Medium Engagement,91–180 Days
C0514,2024-06-16,2024-12-17,184,SMB,Basic,US,Desktop,Referral,23,8.7,3,26.8,470.77,1185.4,1,2025-01-12,Low Engagement,0,470.77,100,0,Medium Engagement,181+ Days
C0515,2024-11-25,2025-02-26,93,Individual,Basic,EU,Desktop,Referral,11,5.78,68,26.8,342.44,1121.71,0,,Unknown,1,0.0,0,100,Medium Engagement,91–180 Days
C0516,2024-02-12,2024-03-14,31,Enterprise,Basic,APAC,Mobile,Paid,42,3.3,4,17.2,55.88,161.35,1,2024-03-30,Better Alternative,0,55.88,100,0,Low Engagement,31–90 Days
C0517,2024-02-13,2024-03-20,36,SMB,Standard,EU,Mobile,Paid,22,7.08,74,33.2,241.13,552.01,0,,Unknown,1,0.0,0,100,Medium Engagement,31–90 Days
C0518,2024-10-11,2025-05-03,204,Individual,Standard,APAC,Mobile,Referral,26,5.88,91,33.6,447.6,1004.83,1,2025-05-14,Price,0,447.6,100,0,Medium Engagement,181+ Days
C0519,2024-01-12,2024-12-23,346,Individual,Standard,APAC,Desktop,Referral,44,3.1,79,28.4,65.34,157.57,1,2025-01-02,Service Issues,0,65.34,100,0,Medium Engagement,181+ Days
C0520,2024-04-04,2024-12-05,245,SMB,Basic,EU,Desktop,Organic,36,6.16,40,28.6,494.66,917.14,1,2024-12-13,Price,0,494.66,100,0,Medium Engagement,181+ Days
C0521,2024-10-28,2025-02-06,101,SMB,Standard,US,Mobile,Referral,5,8.39,93,35.9,475.55,1316.32,1,2025-02-21,Service Issues,0,475.55,100,0,Medium Engagement,91–180 Days
C0522,2024-09-09,2024-10-09,30,Individual,Standard,EU,Desktop,Paid,0,1.26,3,3.6,57.57,128.28,1,2024-10-30,Better Alternative,0,57.57,100,0,Low Engagement,0–30 Days
C0523,2024-08-29,2025-07-07,312,Individual,Premium,APAC,Mobile,Organic,5,6.68,1,17.8,468.04,1499.94,1,2025-07-11,Low Engagement,0,468.04,100,0,Low Engagement,181+ Days
C0524,2024-02-04,2024-05-07,93,Enterprise,Basic,EU,Desktop,Paid,49,4.15,66,30.1,194.3,585.45,1,2024-05-20,Service Issues,0,194.3,100,0,Medium Engagement,91–180 Days
C0525,2024-08-02,2025-04-30,271,Individual,Basic,EU,Mobile,Organic,21,3.63,20,16.3,425.46,1157.69,1,2025-05-21,Price,0,425.46,100,0,Low Engagement,181+ Days
C0526,2024-12-02,2025-05-07,156,SMB,Standard,APAC,Desktop,Paid,40,4.53,69,29.7,220.82,492.08,1,2025-06-01,Low Engagement,0,220.82,100,0,Medium Engagement,91–180 Days
C0527,2024-03-30,2024-12-21,266,Enterprise,Standard,US,Desktop,Referral,23,4.08,42,21.1,231.61,444.66,1,2025-01-09,Better Alternative,0,231.61,100,0,Low Engagement,181+ Days
C0528,2024-09-20,2024-11-26,67,SMB,Basic,EU,Mobile,Paid,24,8.49,81,38.2,324.44,990.29,0,,Unknown,1,0.0,0,100,Medium Engagement,31–90 Days
C0529,2024-04-02,2024-04-26,24,Individual,Basic,APAC,Mobile,Organic,14,3.47,68,21.7,391.75,968.73,1,2024-05-12,Low Engagement,0,391.75,100,0,Low Engagement,0–30 Days
C0530,2024-03-30,2024-09-17,171,Enterprise,Basic,APAC,Mobile,Paid,25,7.6,8,25.2,36.22,70.61,1,2024-10-07,Service Issues,0,36.22,100,0,Medium Engagement,91–180 Days
C0531,2024-04-24,2024-10-13,172,Individual,Premium,EU,Mobile,Organic,7,1.85,83,18.5,304.71,576.01,1,2024-10-18,Low Engagement,0,304.71,100,0,Low Engagement,91–180 Days
C0532,2024-04-14,2025-03-09,329,SMB,Basic,US,Mobile,Paid,23,9.56,27,32.6,109.63,200.71,1,2025-03-19,Low Engagement,0,109.63,100,0,Medium Engagement,181+ Days
C0533,2024-07-14,2025-04-30,290,SMB,Premium,EU,Desktop,Referral,47,6.6,25,29.6,186.06,568.29,1,2025-05-11,Better Alternative,0,186.06,100,0,Medium Engagement,181+ Days
C0534,2024-11-09,2025-08-25,289,Enterprise,Standard,US,Mobile,Referral,37,7.36,81,38.0,187.02,366.18,1,2025-09-08,Service Issues,0,187.02,100,0,Medium Engagement,181+ Days
C0535,2024-04-23,2024-05-14,21,Individual,Premium,US,Mobile,Paid,5,3.68,82,22.5,245.15,625.94,0,,Unknown,1,0.0,0,100,Low Engagement,0–30 Days
C0536,2024-03-15,2024-12-23,283,Enterprise,Premium,US,Mobile,Paid,34,4.71,2,18.9,180.39,433.49,0,,Unknown,1,0.0,0,100,Low Engagement,181+ Days
C0537,2024-08-04,2025-05-11,280,SMB,Basic,US,Mobile,Paid,41,3.01,72,26.5,71.53,190.21,0,,Unknown,1,0.0,0,100,Medium Engagement,181+ Days
C0538,2024-10-03,2025-05-08,217,Individual,Premium,EU,Mobile,Organic,0,9.39,99,38.3,89.9,292.56,1,2025-05-26,Better Alternative,0,89.9,100,0,Medium Engagement,181+ Days
C0539,2024-09-05,2024-10-11,36,SMB,Basic,APAC,Desktop,Paid,45,5.39,94,36.6,36.05,116.64,1,2024-11-02,Better Alternative,0,36.05,100,0,Medium Engagement,31–90 Days
C0540,2024-06-12,2024-09-01,81,Individual,Premium,APAC,Mobile,Paid,35,6.67,48,30.9,245.72,590.26,1,2024-09-13,Low Engagement,0,245.72,100,0,Medium Engagement,31–90 Days
C0541,2024-12-22,2025-03-01,69,SMB,Standard,APAC,Mobile,Organic,11,7.61,16,23.6,478.13,731.89,1,2025-03-27,Low Engagement,0,478.13,100,0,Low Engagement,31–90 Days
C0542,2024-07-10,2024-12-11,154,Individual,Basic,APAC,Mobile,Referral,37,4.34,62,27.6,75.52,177.69,0,,Unknown,1,0.0,0,100,Medium Engagement,91–180 Days
C0543,2024-08-14,2024-11-24,102,SMB,Standard,APAC,Desktop,Paid,10,7.48,54,28.8,474.21,1286.24,1,2024-12-17,Price,0,474.21,100,0,Medium Engagement,91–180 Days
C0544,2024-06-25,2025-05-09,318,Individual,Premium,APAC,Desktop,Paid,11,7.08,22,23.2,372.01,973.0,1,2025-06-01,Low Engagement,0,372.01,100,0,Low Engagement,181+ Days
C0545,2024-04-08,2024-04-25,17,Enterprise,Basic,EU,Mobile,Referral,41,7.35,33,31.5,326.0,913.67,0,,Unknown,1,0.0,0,100,Medium Engagement,0–30 Days
C0546,2024-02-05,2024-05-03,88,SMB,Standard,US,Mobile,Referral,49,5.4,68,33.5,329.73,596.2,0,,Unknown,1,0.0,0,100,Medium Engagement,31–90 Days
C0547,2024-04-05,2024-05-11,36,SMB,Standard,APAC,Desktop,Organic,38,4.45,14,20.8,416.83,1164.24,0,,Unknown,1,0.0,0,100,Low Engagement,31–90 Days
C0548,2024-05-31,2024-11-30,183,SMB,Premium,EU,Desktop,Paid,6,3.0,46,15.6,71.32,133.03,1,2024-12-21,Price,0,71.32,100,0,Low Engagement,181+ Days
C0549,2024-05-30,2024-07-28,59,SMB,Basic,APAC,Desktop,Paid,10,8.42,2,23.4,262.28,787.11,0,,Unknown,1,0.0,0,100,Low Engagement,31–90 Days
C0550,2024-07-08,2025-02-01,208,Individual,Basic,APAC,Mobile,Organic,35,6.48,82,35.5,354.6,772.38,1,2025-02-07,Better Alternative,0,354.6,100,0,Medium Engagement,181+ Days
C0551,2024-08-11,2025-08-04,358,Enterprise,Basic,US,Mobile,Referral,30,5.0,27,22.6,301.67,880.81,0,,Unknown,1,0.0,0,100,Low Engagement,181+ Days
C0552,2024-02-06,2024-08-14,190,Individual,Standard,US,Desktop,Organic,32,9.5,2,30.4,419.73,669.78,0,,Unknown,1,0.0,0,100,Medium Engagement,181+ Days
C0553,2024-09-24,2024-10-27,33,Individual,Basic,US,Mobile,Referral,12,1.43,3,6.4,54.69,126.65,1,2024-11-13,Price,0,54.69,100,0,Low Engagement,31–90 Days
C0554,2024-07-01,2025-05-22,325,Individual,Premium,APAC,Desktop,Organic,17,8.65,87,38.1,351.54,1023.01,1,2025-05-29,Price,0,351.54,100,0,Medium Engagement,181+ Days
C0555,2024-01-13,2024-03-08,55,SMB,Basic,APAC,Desktop,Referral,40,9.98,30,37.4,276.33,539.88,1,2024-03-11,Service Issues,0,276.33,100,0,Medium Engagement,31–90 Days
C0556,2024-10-05,2024-10-29,24,SMB,Standard,APAC,Desktop,Organic,23,8.98,44,33.7,202.0,624.3,1,2024-11-03,Service Issues,0,202.0,100,0,Medium Engagement,0–30 Days
C0557,2024-08-04,2025-01-13,162,Individual,Basic,US,Mobile,Referral,8,8.29,58,31.0,183.33,506.28,1,2025-01-31,Service Issues,0,183.33,100,0,Medium Engagement,91–180 Days
C0558,2024-12-20,2025-08-08,231,Individual,Basic,EU,Desktop,Referral,30,4.37,44,23.5,318.0,850.69,0,,Unknown,1,0.0,0,100,Low Engagement,181+ Days
C0559,2024-12-26,2025-07-29,215,SMB,Basic,APAC,Desktop,Referral,40,3.08,74,26.8,447.68,988.07,1,2025-07-30,Service Issues,0,447.68,100,0,Medium Engagement,181+ Days
C0560,2024-10-12,2025-07-21,282,SMB,Basic,APAC,Mobile,Referral,9,7.61,36,26.2,258.16,636.34,1,2025-08-13,Better Alternative,0,258.16,100,0,Medium Engagement,181+ Days
C0561,2024-09-29,2025-06-01,245,Enterprise,Standard,APAC,Desktop,Referral,1,3.74,64,19.2,415.87,1120.64,1,2025-06-21,Price,0,415.87,100,0,Low Engagement,181+ Days
C0562,2024-03-02,2025-02-14,349,Individual,Premium,EU,Mobile,Paid,37,2.58,8,15.0,213.04,520.87,1,2025-02-22,Service Issues,0,213.04,100,0,Low Engagement,181+ Days
C0563,2024-03-24,2024-11-16,237,SMB,Standard,APAC,Desktop,Referral,14,8.08,16,25.4,69.15,200.3,1,2024-11-21,Service Issues,0,69.15,100,0,Medium Engagement,181+ Days
C0564,2024-08-04,2024-08-22,18,Enterprise,Premium,EU,Mobile,Paid,2,3.81,64,19.5,49.52,117.23,1,2024-08-23,Better Alternative,0,49.52,100,0,Low Engagement,0–30 Days
C0565,2024-12-07,2025-05-31,175,Individual,Premium,APAC,Desktop,Referral,42,9.23,2,31.8,44.64,85.02,1,2025-06-25,Low Engagement,0,44.64,100,0,Medium Engagement,91–180 Days
C0566,2024-07-05,2025-05-29,328,SMB,Standard,EU,Desktop,Paid,30,8.57,25,31.2,202.47,390.34,1,2025-06-04,Low Engagement,0,202.47,100,0,Medium Engagement,181+ Days
C0567,2024-01-19,2024-08-29,223,SMB,Premium,APAC,Desktop,Paid,5,8.63,52,30.4,181.87,274.92,0,,Unknown,1,0.0,0,100,Medium Engagement,181+ Days
C0568,2024-06-25,2024-10-29,126,Individual,Standard,US,Desktop,Organic,2,7.94,30,24.8,364.61,766.38,1,2024-11-12,Price,0,364.61,100,0,Low Engagement,91–180 Days
C0569,2024-04-09,2025-03-28,353,Individual,Basic,US,Desktop,Referral,10,8.93,25,28.1,376.55,1128.83,0,,Unknown,1,0.0,0,100,Medium Engagement,181+ Days
C0570,2024-08-20,2024-11-09,81,SMB,Standard,US,Mobile,Organic,14,8.25,22,26.7,44.41,137.15,1,2024-12-05,Price,0,44.41,100,0,Medium Engagement,31–90 Days
C0571,2024-03-16,2024-05-28,73,Enterprise,Basic,US,Mobile,Organic,44,6.42,29,29.2,126.14,240.29,1,2024-06-05,Better Alternative,0,126.14,100,0,Medium Engagement,31–90 Days
C0572,2024-09-21,2025-04-23,214,Enterprise,Standard,APAC,Desktop,Referral,27,3.66,9,15.9,151.65,518.35,1,2025-04-26,Low Engagement,0,151.65,100,0,Low Engagement,181+ Days
C0573,2024-10-10,2025-05-16,218,Enterprise,Standard,US,Desktop,Organic,9,8.99,71,34.9,282.85,708.48,1,2025-06-07,Low Engagement,0,282.85,100,0,Medium Engagement,181+ Days
C0574,2024-07-24,2024-10-13,81,Individual,Basic,EU,Desktop,Referral,37,8.57,88,42.0,89.37,297.96,1,2024-11-01,Service Issues,0,89.37,100,0,Medium Engagement,31–90 Days
